Comments,Unnamed: 1,Unnamed: 2,neg,neu,pos
" RECAP #Israel #Palestine (as of 07:00 GMT, 7 November)

1. Israeli Prime Minister Benjamin Netanyahu said that Israel would assume âoverall security responsibilityâ of the Gaza Strip for an indefinite period after its war with Hamas, the most public pushback against USâ¦",,,0.2416550069809293,0.524534455647265,0.23381053737180582
That looks a lot like Mexico,,,0.23152055480895875,0.4282335221357959,0.3402459230552452
"stop spreading lies 
Mexican police officer in a riot in 2020 in Guadalajara.",,,0.379437073851847,0.3878771903427012,0.23268573580545182
"what proof do you have that this is in the UK, we can clearly see the Mexican flag at the uniform of the policeman. Also, what proof do you have that this was done at a ""Hamas demonstration""",,,0.2193922378762809,0.5369264756848511,0.24368128643886805
That is 4 Jun 2020 in Guadalajara Mexico.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
no we don't ,,,0.39288392870771915,0.37447094685107674,0.23264512444120408
IDIOTEN,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Honda sport Goli maar Deni chahie,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Very good ,,,0.22669227936433492,0.28760657877196455,0.48570114186370056
Thatâs not a British police officer. ,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Er.. that's 100% not in Britain.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
RIP   EUROPE,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
reverse image and video searching is a blessing,,,0.23064815854491497,0.44270048098062653,0.32665136047445853
Satan Voice ,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
That's not the UK lol,,,0.3339739646426082,0.43487691619153807,0.2311491191658537
What hamas related.  The guy were toyota shirt.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
This is NOT BRITAIN IT WAS MEXICO IN 2020,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Wtf,,,0.5761168847658291,0.21194155761708544,0.21194155761708544
#ISISISISRAEL,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
this should be america,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Peaceful religion,,,0.22669227936433492,0.28760657877196455,0.48570114186370056
Thatâs not BRITAIN !!!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
That's not British,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
By the way it's not Hamas it's Mexico 2020,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Lies and defamation. This is in Mexico in 2020.,,,0.2948867108769625,0.47751293647856563,0.22760035264447176
Fake that is not a British police uniform..,,,0.32410339063563987,0.44544000627298647,0.2304566030913736
Deport them.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Please also share what's happening in Gaza,,,0.23263620035405597,0.3936553819616685,0.3737084176842756
3 years old video ,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
The peaceful vibes of many Palestinians who support Hamas ,,,0.2325315608108641,0.400224628700933,0.367243810488203
Deport them.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Please also share what's happening in Gaza,,,0.23263620035405597,0.3936553819616685,0.3737084176842756
3 years old video ,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
The peaceful vibes of many Palestinians who support Hamas ,,,0.2325315608108641,0.400224628700933,0.367243810488203
"Don't be like idiots, don't spread fake news. There are enough real videos for that",,,0.2577518506283313,0.4777068705270022,0.2645412788446665
Laying this is old video,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
this is the future of europe. europe will fall into the darkness of islam before 2050,,,0.24779815805605196,0.5319845970343616,0.2202172449095864
Well that's one way to try to get sympathy...,,,0.22527490755682092,0.4973636594903175,0.27736143295286164
Is there a follow up on this guy?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Laying this is old video,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
this is the future of europe. europe will fall into the darkness of islam before 2050,,,0.24779815805605196,0.5319845970343616,0.2202172449095864
Well that's one way to try to get sympathy...,,,0.22527490755682092,0.4973636594903175,0.27736143295286164
He lies like a scoundrel.,,,0.35029902556307163,0.3138098246605107,0.33589114977641765
Is there a follow up on this guy?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Not the UK,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Fake video this is not palestine demonstration. You a liar,,,0.4075897070233754,0.36005653053575637,0.23235376244086836
Did they shoot that terrorist?,,,0.4626613874819068,0.30827598655409955,0.22906262596399357
Thats mexican flag,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Mexican police officer in a riot in 2020 in Guadalajara,,,0.31291739800814206,0.45757428887316176,0.22950831311869624
This is not a British,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"False, this was a protest in 2020 in Mexico, quit lying, you can see the Mexican flag on his right sleeve",,,0.28519948075091434,0.4884264356843264,0.22637408356475922
Fake news spreader are equal to crime doer,,,0.39288392870771915,0.37447094685107674,0.23264512444120408
Keep spreading propaganda, an old video from Mexico,,0.38365173119055074,0.38365173119055074,0.23269653761889864
in the same time - party  alcohols  hookers and private jet to the Hamas leaders,,,0.22339307399398095,0.511287923929854,0.26531900207616504
"British police looks different, do t spread fake",,,0.32410339063563987,0.44544000627298647,0.2304566030913736
Nah man i think they look like this,,,0.2753820783026558,0.4128810384700002,0.31173688322734394
"Since that is not a British policeman and that incident did not occur in Britain I can safely say

...This is what Zionist propaganda looks like.",,,0.24531714618479813,0.47558795931223613,0.27909489450296593
I dunno. Mebbe British cops should start carrying guns. Just sayin'.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Itâs interesting to me that the WHO is not calling for the release of the hostages.,,,0.2223228401939035,0.5185988007386463,0.25907835906745025
"
 - this morning the IDF delivered fuel to Al-Shifa Hospital.

#Hamas stopped them from receiving it.
look into the facts. condemn Hamas.
all the proof is here ",,,0.2607127632286031,0.5166777007322538,0.22260953603914313
"the situation is horrific

here below proof",,,0.3544126745595474,0.4134191550324849,0.23216817040796775
And that is not to mention the bombs hitting #AlShifaHospital (and other facilities) in #Gaza.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Letâs be honest for once shall we? The only reason israel is interested in the hospital is because Hamas are there. Itâs their base. (War crime btw). So why not call on Hamas to surrender? Surely that will be the quickest way to end this.,,,0.2425616363116151,0.4874832098146323,0.26995515387375263
"WAIT! 

Is this the same Tedros guy who helped China make sure that nobody knew that Covid leaked from Wuhan?

Cool cameo!",,,0.2504525094791029,0.4702522814012668,0.2792952091196302
Get Hamas to distribute its resources. Hamas actually confiscated fuel Israelis gave to Shifa for emergency purposes. You forgot to report that. Why is that???,,,0.2471621911607007,0.5327460014747817,0.22009180736451753
"No one should suffer the consequences of Hamas's inhumanity and brutality.
#StandUp4HumanRights
DO NOT Support #Terror
#FreeGaza From Hamas
#BringBackOurChildren
#Hamas #Terrorism
Who kidnaps kids?
#BringThemHome
#ChildAbduction",,,0.32446690100852693,0.4450486183725157,0.23048448061895743
"The longer the medical chaos at the hospital goes on, the more time Hamas gains from Israel entering and getting to the Hamas HQ under the hospital. 

You know this but instead of calling for the toppling of Hamas, you call for a ceasefire which helps them; Not Gazans.",,,0.2322534219031479,0.5226066674802522,0.2451399106166
"Soft is stronger than hard
Water stronger than rock, love stronger than violence",,,0.2968506458865277,0.3158379092314612,0.38731144488201114
longer than 3 days,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"On 18 July 2015 at 12:02 am, after Britainâs most powerful newspaper published online about the video of 4 senior royals publicly supporting Nazi in Buckingham Palace Garden (see evidence attached), communities across Britain and international communities in 195 countries aroundâ¦ twitter.com/TheSun/status/â¦",,,0.22114055743035232,0.5262616412139348,0.25259780135571297
"On 17 July 2015, after Britainâs most powerful newspaper printed a front page breaking news story about the video of 4 senior royals publicly supporting Nazi in Buckingham Palace Garden (see evidence attached), communities across Britain and international communities in 195â¦ twitter.com/compassion_heaâ¦",,,0.2213214850621828,0.5251144968385486,0.25356401809926854
"lsraeli warplanes launch a series of airstrikes against southern Gaza Strip.
#FreePalestine#GazaGeniocide",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Thanks for UR persistent advocacy 4 the right thing....,,,0.22891984619327044,0.46422619639023066,0.3068539574164988
what's the status of the NICU babies? Her's Al Jazeera's piece as of yesterday,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Tedros' rise is amazing--from train conductor to head of WHO..Surely there's a story behind it.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Also, itâs been completely evacuated so the people this is a problem for is #Hamas_is_ISIS , which explains why 
@WHO
 is so worked up about it. #NeverAgainIsNow #IStandWithIsrael",,,0.24116781248345676,0.5399588908111592,0.218873296705384
"I'm surprised the phone call didn't take as long as the covid one did. Which was more than 6 month ring I'm guessing. 

I was assuming that government officials owned cell phones, This was my floor from the very beginning and why no one wanted to listen when I told them that theâ¦",,,0.22714325686493803,0.5470722653975961,0.22578447773746577
Whoâs in control of the hospital?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
hahah. As if you weren't constantly in contact with Hamas.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Thank God for the cell phone,,,0.23258721666153626,0.37028214907892415,0.3971306342595396
"Our troops risked their lives to hand-deliver 300 liters of fuel to the Shifa hospital for urgent medical purposes.

Hamas forbade the hospital from taking it. 

Gazaâs Hamas-run health ministry has been warning for weeks that its hospitals are running out of fuel. If so, whyâ¦",,,0.24100609201270515,0.5299709592792455,0.22902294870804923
How many functioning hospitals were there in Khartoum or Mekelle during the wartime period in Sudan and Tigray?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Spread the truth,,,0.23258721666153626,0.37028214907892415,0.3971306342595396
Shut up Criminalâ¦.you should be in jail!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
A former Senior Governor of 20 major NHS Hospitals in London (our chairman) and his friends (who are current hospital governors across Britain) wept for hours as they heard the news about 500 humans beings died and thousands were injured when a hospital in Gaza was bombed by theâ¦ twitter.com/WHO/status/171â¦,,,0.2669877115685221,0.493835582703692,0.23917670572778588
"I pray the UNDP may lead Palestine after the atrocities of war, to lead past the pain of the past and horror of the survived present. 

I did not know what the UNDP was, however for those who donât know they are quite extraordinary! This is from their website:

âUNDPâs Programmeâ¦",,,0.2756254483783652,0.47297516081005325,0.2513993908115814
"See people, you see a post like this and then one like below showing the opposite... Notice the lights on in the Hospital? 

 #IsraelFightsBack",,,0.2244624985970307,0.5035629096886719,0.27197459171429744
"Why donât you ask Hamas terrorists to release files from their storage? Or why they did not let the Israelisâ fuel to get to the hospital? By the way, the authorities  in Gaza are Hamas members.",,,0.24621001051438335,0.533887356067524,0.2199026334180926
Did the WHO condemn hamas for preventing the arranged fuel delivery?,,,0.30614403346908325,0.4650085017810819,0.22884746474983494
Crimes against humanity,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"You mean, End Hamas Now.  Fixed it for you.",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Not one word about Hamas using this hospital as their HQ for the past 14 years?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Horrible. What have you done to release our hostages?,,,0.3107714718014649,0.45992242074698075,0.22930610745155436
"You should blame Hamas for this. They have plenty of fuel, started the war and placed key strategic locations below the hospital.",,,0.2882961415154562,0.48492208133050024,0.22678177715404366
Stop lying Tedros,,,0.5189827704644413,0.25875215810601637,0.22226507142954235
The world cannot stand silent when hospitals are used as human shields for terror command centers.,,,0.26963518008491233,0.5062698666692776,0.22409495324581
Blame #Hamas,,,0.46383501817007317,0.3072091926171167,0.22895578921281015
Any update on the well-being of the hostages?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"âIt's been 3 days without electricity, without waterâ

So they are all dead inside ?",,,0.29663283847868743,0.4755609905764191,0.22780617094489358
"Untill when?.
All sorts of crimes against humanity has been on since 37 days.",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Talk to Hamas. They can surrender. Quit being a simp for Hamas.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"You should blame Hamas for this. They have plenty of fuel, started the war and placed key strategic locations below the hospital.",,,0.2882961415154562,0.48492208133050024,0.22678177715404366
Stop lying Tedros,,,0.5189827704644413,0.25875215810601637,0.22226507142954235
The world cannot stand silent when hospitals are used as human shields for terror command centers.,,,0.26963518008491233,0.5062698666692776,0.22409495324581
Blame #Hamas,,,0.46383501817007317,0.3072091926171167,0.22895578921281015
Any update on the well-being of the hostages?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"âIt's been 3 days without electricity, without waterâ

So they are all dead inside ?",,,0.29663283847868743,0.4755609905764191,0.22780617094489358
"Thereâs only one question you should be asking about #ShifaHospital and it is this: 

If itâs âonly a hospitalâ why is it so heavily armed that it has taken the IDF days to just advance a few hundred meters towards it? 

Thatâs it. Thatâs the only question. 

Whatâs the answer?",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"By this picture from today they still have electricity.

So you are lying, Hamas or both.",,,0.27331616103934003,0.5020146106510489,0.22466922830961103
"Question? Israel government are saying that this is being used as a military base and that Hamas are using atypical tactics such as embedding themselves within civilian clothes and locations. 

Iv no idea if this is true of not, but you must understand that after Hamas murderedâ¦",,,0.22492012309673617,0.5488061763964468,0.22627370050681703
Mercy ,,,0.21194155761708544,0.21194155761708544,0.5761168847658291
"Hey ,
Why doesnât Hamas just surrender their HQs, missile factories, torture chambersâ¦sorry, I mean âthe hospitalsâ to the Israelis? The Israelis are then responsible for the patients, medical emergency solved!        

It is such a mystery.",,,0.27172250825710803,0.47237887048979443,0.2558986212530975
Hamas has plenty of oil.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Easiest way to spot Hamas propaganda? Use your eyes.,,,0.2778992118392515,0.4246471125544199,0.2974536756063286
"Breaking : Japanese gather in support of Israel. That is a nice Jewish song, an Oldie 

 ",,,0.22963977388969015,0.4560086965296529,0.3143515295806569
" If you see this video of this child whose foot was broken in this brutal way by the Zi..onist mafia, then you are not a human being.

 Zio..nism is a criminal gang with media and money in its hands. Wake up, you free people",,,0.2805130862054161,0.4756205521647703,0.24386636162981365
Bombs away!,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
The Israeli government need sanctioned,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"What about the kidnapped children, women and men held in Gasa? Why don't you call for their release? Pls Use your power to help release them. No caesefire is possible as long as they are there",,,0.23626149544565303,0.5143681340293277,0.2493703705250193
#ReleaseTheHostagesNow,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
#HamasISIS #Hamas_is_ISIS #HamasMassacre #HamasNazis,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Hostage?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Fake,,,0.5761168847658291,0.21194155761708544,0.21194155761708544
CEASE FIRE NOW!,,,0.4122523084443554,0.3555392180090975,0.2322084735465472
#CeasefireNOW,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Please do something,,,0.23258721666153626,0.37028214907892415,0.3971306342595396
#CeasefireNOW,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Please do something,,,0.23258721666153626,0.37028214907892415,0.3971306342595396
"In the comments repeatedly pointing to 'Hamas, Hamas, Hamas', a crucial misunderstanding of the core issue is evident. It's clear that the emergence of Hamas isn't the primary problem but rather a result of the prolonged occupation and the resultant suffering of Palestinians",,,0.2569389497840101,0.5001152176606312,0.24294583255535881
"IDF provided fuel - are they using it? 

If not, why not?",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Just wait for the Israelis, the pro genocides to say :
WHO is antisemitic 
WHO is Hamas",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"

Resign. NOW.",,,0.46383501817007317,0.3072091926171167,0.22895578921281015
I'm so sorry ,,,0.36194387040554304,0.4056493618458069,0.23240676774865016
"As an immediate measure, UN should immediately ask all civilians to separate themselves from terrorists. No country tells its enemy for over 10 days that ground assault will start soon. Still, they did not separate themselves from terrorists. Israel gave civilians enough time.",,,0.3157884429601091,0.4544430053930121,0.22976855164687884
We are listening,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Surrender Hamas.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Funny that the only thing no one is calling for is Hamas to surrender. That is the easiest and most justified solution.,,,0.25170138912595225,0.4092161174873626,0.33908249338668517
#HamasSurrenderNow,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"""the hospital is not functioning as a hospital anymore"" is your funniest take so far. You seem to not be up to date. Try to read up about it. It might inform you about the reason for the ongoing combat in the area.",,,0.23297509320055074,0.5279130286733075,0.23911187812614182
My heart cries so much for these innocent lives that are the victims of this situation. God bless all.,,,0.2857348243708274,0.40224614136641584,0.3120190342627567
What about the hostages? Have you managed to get in touch with them?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"
 you said on Twitter this morning you wanted to address this crisis. I hope youâre working today sir.",,,0.2875904194930019,0.44878203003423334,0.26362755047276487
Culprit is HAMAS.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
my heart hurts for those doctors facing mass losses ,,,0.36572727573940733,0.4017732631112635,0.23249946114932904
"AT THE VERY LEAST THERE SHOULD BE ALL POWER, FUEL AND WATER IN 
AL-SHIFA. ISRAEL IS COMPLICIT IN THIS HORRIBLE  LOSS OF LIFE AND UNBEARABLE TRAIMA.
THEY ARE HITTING AL-SHIFA!!!
STOP ISRAEL.",,,0.2862298765580514,0.4872587285654003,0.22651139487654834
"A critical situation at Al-Shifa Hospital. Three days without electricity, water, and the internet are slowly taking a toll on the ability of doctors to provide basic medical assistance. Gunfire and bombing worsen the situation. The world should not remain silent. Ceasefire NOW!
#FreePalestine",,,0.25364078043733007,0.5112808336089825,0.23507838595368744
"Is there a reason UN is not calling on Hamas to use its stockpiles of fuel, food, water and medicines for the hospitals and for other humanitarian relief?",,,0.21952064198736962,0.5361673159795941,0.24431204203303616
"WHAT CAN WE DO?!!
No one listens to the millions of people who are marching in the streets for a ceasefire. 
We call our representatives + keep telling our government we don't want this done in our name. 
They don't listen. 
@JoeBiden
 @ABlinken
 #CeasefireNOW",,,0.23929277956660408,0.5422286745987724,0.21847854583462348
"no electricity? how come, lights and monitors are still on in those pictures of babies that were taken out of incubators?

maybe you should get some reliable sources.",,,0.23804757853010938,0.5437396585604053,0.2182127629094854
"WHAT CAN WE DO?!!
No one listens to the millions of people who are marching in the streets for a ceasefire. 
We call our representatives + keep telling our government we don't want this done in our name. 
They don't listen. 
@JoeBiden
 @ABlinken
 #CeasefireNOW",,,0.23929277956660408,0.5422286745987724,0.21847854583462348
"WHO IS PERPETRATING THE AIRSTRIKES?

Who has cut off water, food, fuel, and power??",,,0.26432826414847077,0.5124441633615703,0.22322757248995903
Hypocrite !!! ,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
#CeaseFireNow,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Meanwhile , here in Australia our government has signed up with America, so we hear little else butâHamas Terroristsâ and Hamas atrocities , totally ignoring the REASON that HAMAS exists , just as Nelson Mandela rose to power after 27 years in gaol for being âa terroristâ.",,,0.23126850476820698,0.5520173041095643,0.21671419112222867
"Do you work for Hamas, sir?",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Know one believes the WHO
Anyways they all seem to have working iPhones after 3 days of no power. I need update my phone to that type of battery",,,0.23526005050267657,0.5471327717955111,0.21760717770181232
"Interesting how well ""the hospital"" is holding up the attack, pretty tough guards you got there.",,,0.28850377273054517,0.3783078048934648,0.33318842237599
Why not airdrop medical aid to Al-Shifa hospital? Jordan did that for its field hospital.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Why is gunfire at the hospital?, that shows truly that Hamas base is there, if not there won't be gunfire at the hospital",,,0.22009180736451753,0.5327460014747817,0.2471621911607007
"They were told to evacuate 3 weeks ago. There has been a corridor open every day for a week.Why arent you getting medical personnel and patients out of a hospital that you know has Hamas under it, around it and integrated into it. Could the medical be part of Hamas?",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Cease fire ,,,0.46383501817007317,0.3072091926171167,0.22895578921281015
Let's talk about the hospitals in Gaza...,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Why not airdrop medical aid to Al-Shifa hospital? Jordan did that for its field hospital.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"UN is defacto USON (United States & Other Nations).
 Till the US agrees nothing will happen.",,,0.21996582681642182,0.5335070053771739,0.24652716780640438
"Why is gunfire at the hospital?, that shows truly that Hamas base is there, if not there won't be gunfire at the hospital",,,0.22009180736451753,0.5327460014747817,0.2471621911607007
"They were told to evacuate 3 weeks ago. There has been a corridor open every day for a week.Why arent you getting medical personnel and patients out of a hospital that you know has Hamas under it, around it and integrated into it. Could the medical be part of Hamas?",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Cease fire ,,,0.46383501817007317,0.3072091926171167,0.22895578921281015
Let's talk about the hospitals in Gaza...,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Thank you brothers. It takes a lot of courage these days to protest against genocide. Stay safe.,,,0.2565539842165089,0.3995500772839484,0.3438959384995427
Ireland ,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
This is the real Jewish nation.  These are the people who really care.,,,0.22609524157983993,0.49076055136683905,0.2831442070533209
Much love and respect to our Jewish brothers and sisters standing against the oppression and the genocide of Palestinians. ,,,0.2291679716564659,0.4614876233887257,0.30934440495480836
These children walking down the street to protest has a deeper meaning: the parents donât want their children to learn the language of hate. They want their children to live each other and stand by each other. So deep and profound culture of  mutual love and respect.,,,0.2544923412974034,0.47119439749660297,0.27431326120599353
Massive respect to them all ,,,0.23234262927734464,0.4079779515106137,0.35967941921204166
Freaking Awesome!,,,0.3417278030150608,0.23160064311989034,0.42667155386504885
We should support palastine. ,,,0.23263620035405597,0.3936553819616685,0.3737084176842756
From river to sea Palestine will be free,,,0.22983193213365274,0.45366013299411667,0.31650793487223067
"Photo/video from the London pro-Palestine march 11/11/23

Orthodox Jews in attendance once again for another #FreePalestine rally",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Excellent Speech!
He Nailed #Israeli  Propaganda Within Four Minutes. Let's Make This Video Go Viral Please...
I Will Be Posting It On My account Everyday!

WE STAND WITH PALESTINE!
WE STAND WITH HUMANITY!",,,0.23700058435751514,0.5067727137755248,0.25622670186696006
"These people didnât need to steal someone elseâs land. They chose to live here in America the land of freedom. They are very happy here and they make America a better place with their rich, loving culture. We are lucky to have them.",,,0.24626527860719416,0.41964508706199255,0.33408963433081335
free Palestine ,,,0.22646578112860352,0.2858862077981303,0.48764801107326605
pray for gaza,,,0.23258721666153626,0.37028214907892415,0.3971306342595396
"Excellent Speech!
He Nailed #Israeli  Propaganda Within Four Minutes. Let's Make This Video Go Viral Please...
I Will Be Posting It On My account Everyday!

WE STAND WITH PALESTINE!
WE STAND WITH HUMANITY!",,,0.23700058435751514,0.5067727137755248,0.25622670186696006
"These people didnât need to steal someone elseâs land. They chose to live here in America the land of freedom. They are very happy here and they make America a better place with their rich, loving culture. We are lucky to have them.",,,0.24626527860719416,0.41964508706199255,0.33408963433081335
free Palestine ,,,0.22646578112860352,0.2858862077981303,0.48764801107326605
pray for gaza,,,0.23258721666153626,0.37028214907892415,0.3971306342595396
"Those who disguised themselves as anti-Semites will dress up as Santa Clauses and elves in December, for the same price",,,0.24210857120159401,0.5388225343479803,0.21906889445042563
"There is an account on here called @TorahJudaism.

It is clear that they are not Jewish, they are antisemitic and continually misrepresent our community and Judaism.

They use translated versions of Turkish wikipedia in tweets to explain Judaism.

As we called out their BS, theyâ¦ twitter.com/shevereshtus/sâ¦",,,0.21601286085598584,0.5557607783574189,0.2282263607865953
"
 better get these people deported!",,,0.23241683644159597,0.4052614718577975,0.36232169170060646
How did they get so many Arabs to dress up as Jews?,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Huge respect for these people.,,,0.23088211074696305,0.3299388179649855,0.43917907128805145
"This is what love is.

Thank you",,,0.23222155440187967,0.35591498346372985,0.41186346213439035
Men of integrity.,,,0.23231983116446508,0.35892555701091045,0.40875461182462447
Nothing but respect for these Jewish brothers and sisters.,,,0.3072091926171167,0.46383501817007317,0.22895578921281015
Bless them ,,,0.2277653293691071,0.2962832260941744,0.4759514445367185
"Human is human 
Doesnât matters race colour religion or nationality 
Iâm glad to see those humans standing with Palestine 
We have a war whichâs started long time ago 
And itâs between human and human who believe they are above human",,,0.24527751412689647,0.5084618968506746,0.24626058902242895
"Bless all the millions of protestors against #Zionist #genocide, especially our #Jewish allies.  So brave and so critical, to show that #Zionism is NOT #Judaism.",,,0.24984209194565027,0.4667664782738707,0.28339142978047904
"I don't want to talk or stay silent, I just want to cry,",,,0.34917073724713177,0.4188701724891573,0.2319590902637108
"Bless all the millions of protestors against #Zionist #genocide, especially our #Jewish allies.  So brave and so critical, to show that #Zionism is NOT #Judaism.",,,0.24984209194565027,0.4667664782738707,0.28339142978047904
"I don't want to talk or stay silent, I just want to cry,",,,0.34917073724713177,0.4188701724891573,0.2319590902637108
"Much respect to the real Jewish people who stand by humanity & despite the fact Zionist Benjamin Netanyahu regime blew up their Jewish Orthodox church & killed many innocent Jewish Orthodox Jewish & Christians, they fighting for  peace & humanity & protesting against genocide ",,,0.28166708101848925,0.44085931447705384,0.27747360450445696
If only the whole world was so decent.,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"Beautiful people

God bless you all",,,0.2273905189592074,0.29314544560003375,0.4794640354407587
Real jews  Zionists are not jews,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Salute & Respect,,,0.22695887772879322,0.28967767684339457,0.4833634454278121
Thank you ,,,0.22866362717897118,0.3043724289285514,0.4669639438924774
"These people know, love and follow the Torah and itâs a beautiful thing to see. How long will it be before they are labelled antisemitic?",,,0.22800795617234626,0.47360825978321525,0.2983837840444384
"Merci, merci, merci : force et honneur Ã  vous ",,,0.21194155761708544,0.5761168847658291,0.21194155761708544
Beautiful ,,,0.21194155761708544,0.21194155761708544,0.5761168847658291
"Thank you for this. You are an inspiration.
Hopefully our elected leaders, who are supposed to represent us, will listen to reason and force a ceasefire.",,,0.22847568246868244,0.46891887647410363,0.30260544105721393
Beautiful humanity  ,,,0.22507544365905138,0.2760096009474321,0.4989149553935166
These are Good Jews & should not be demonised by the current Israel Government who are nothing but disgusting who are devaluing the cruelty of the holocaust,,,0.2711959264643108,0.45570311575539385,0.2731009577802953
Alhamdulillahâ¦Thank you brothers & sisters. May Allah Bless all of you. Amenâ¦,,,0.22581080219412153,0.49309284862073455,0.28109634918514387
Well said there is hope,,,0.23130814108542005,0.3365513594105818,0.43214049950399813
I appreciate my Jewish brothers standing up for what's right ,,,0.22730546519842926,0.4802442240240844,0.29245031077748634
"By God Almighty, there are Jews who have mercy and do not accept injustice, even if the oppressor is their brother. A scene that brought tears to my eyes when I saw the scene.",,,0.25629365683884153,0.4632764147713301,0.28042992838982844
Good to see Jews saying ânot in my nameâ,,,0.22788736998469744,0.47477998896430873,0.29733264105099383
Well done those people who understand shalom/salaam,,,0.22760035264447182,0.47751293647856574,0.29488671087696255
"This is impressive, very brave indeed ",,,0.23105444144354798,0.3325044887481002,0.4364410698083519
Hats off to them! it takes guts and conviction to do that,,,0.21194155761708544,0.5761168847658291,0.21194155761708544
"I love u all for holding to ur true religion  The Messenger of Allah(s.a.w) said:
""There shall come upon the people a time in which the one who is patient upon his religion will be like the one holding onto a burning ember.""
All we can do now is pray & trust God' justice ",,,0.23010879775737683,0.4501371125030843,0.3197540897395389
Bless you all for your bravery and humanity ,,,0.23269653761889864,0.38365173119055074,0.38365173119055074
"These Jews are our friends
They are not Zionist
They're not terrorist
They are right",,,0.2305670888578056,0.4438745058678554,0.32555840527433894
Thank you to all,,,0.23251586677627414,0.4009988128778849,0.3664853203458408
